clean,label,label_id,source_file
سید واقفی شیعیان که نزد امام میامدن را شناسایی میکردن اول مانند سیدانوری وندگیری میکردن بعد مانند افشار وچنداول تایمنی وزیراباد به دستگاه خلیفه میفروختند هم درعصر امام موسی کاظم وهم درعصر امام رضا وهم درعصر امام جعفر صادق آنقدر اسناد روایت وجود دارد الی ماشاه الله اکثر اینها سید نیستند نتیجه تجاوز سپاه عمرسعد آبی وقاص به زنان مجوس ایرانی آند از اینکه دراختیارعرب بودن زنان واولادهای که تولید شدن به دو زبان فصیح صحبت میکردنخلفا این زنا زاده ها را تکیه دار پیشنماز بخاطر جاسوس تعیین میکردن فارس ها اینها را سید لقب دادن که همان آقا یا آغا میشود,Sad,5,kaktos
خو خی قاری سعید خوستی همین آدمک است، کجاست او احمق کودن دیگش بنام جمیل قادری یتوبر,Suprise,3,kaktos
گیریم بیایی سخت سخت جایت میکنم,Fear,7,kaktos
تشکر میکنم از زحمات شما لشکری صاحب عزیز اما حیف وقت تان بااین حیوان جاسوس مزدور لندغر وقت تانرا سپری کردید,Happy,1,kaktos
لطفآ این شخص را یکبار دیگر مهمان کنید,Hope,0,kaktos
خاک ده سر این جنرال کاغذی,Anger,6,kaktos
اگر این ادم کله خره هزاره نیست وخود هزاره نمیگه نظر به چهره شان ..کدام هزاره ماد.ر این س.وار شده,Disgust,4,kaktos
مه مادر یاره گاییدمم,Disgust,4,kaktos
هیچ تعصب از وجود تان گم نشد.,Fear,7,kaktos
آخر چی وقت این درد مان درمان میشود وای وای به مسافریت,Sad,5,kaktos
چه ترسو و چاپلوس,Suprise,3,kaktos
چرا اینجا کامنت می نویسین برید کمکشون,Suprise,3,kaktos
مزاری یکی از دشمنان ملت افغانستان به شمول قول هزاره بود مردار شد رفت به ته ترین دوزخ حیف وقتی تان که دنبال قصه های مفت استید,Anger,6,kaktos
این لوده پودری هم تحلیلگر سیاسی شد، لشکری به این بچه بازی گک حیثیت برنامه خود را از بین میبرد.,Sad,5,kaktos
تنها کولابی ها و طرفدارانش مخالف شماست، همه مردم افغانستان از شما خوش است,Suprise,3,kaktos
دهن ګثیف ونفاق افګند لشکری را به به خاک مالید شیر مادرت حلال خراساني صاحب.,Disgust,4,kaktos
بدیل طالبان مردم صادق، تحصیل کرده و بی طرف است نه دزدان حکومت خاین کرزی و خاین غنی فراری وطن فروش و دار دسته دزد و فاسد ومفسد و فراری شان و جهادیان ظلام و جنگره و غاصب .! مردم بی طرف، مردم صادق، مردم تحصیل کرده، مردم ایکه تعصبات لسانی قومی، و منطقوی ومذهبی نداشته باشند.! معامله ننگین و بی شرم دوحه که باطالبان صورت گرفت، به دو هدف بود یکی که جهادیان و دزدان وهمکاران خاین کرزی و خاین غنی و دار دسته اش را از کشور و قدرت دور کنند و دوم اینکه طالبان عساکر و مزدوران ارزان برای عرج و مرج ساختن منطقه خصوصا کشور های اسیای میانه میباشد.!,Neutral,2,kaktos
کم اهمیت هست ولی باز جواب میدیم,Fear,7,kaktos
دیگه نباید تفرقه کونیم اگه عزت خود بخواهیم چرا باید بریم کشور دیگه چرا چرا چرا,Suprise,3,kaktos
اینها که میگن کسی که نان میده فرمان میده پس شماره کی نان میده شما را هم بادار تان در هفته بیشتر از چهل ملیون دالر میده,Suprise,3,kaktos
لشکری صاحب در سر خط خبر تان بگویند از کجا نشریات دارید,Neutral,2,kaktos
مرحباب بر شما جناب پهلوان جنرالمبین,Happy,1,kaktos
تو صابون استی,Disgust,4,kaktos
راه نجات خراسان برگشت به نیاکان و پیشینه خود پارس اریایی هست نه این ویروس های اسلامی تازی درود بر کوروش بزرگ,Neutral,2,kaktos
سرمایه خانم نجیب در هند چقدر است,Suprise,3,kaktos
لشکری کار خوب نکردی,Sad,5,kaktos
چقدر کسشر میگید! یه مشت تروریست کاملآ بدتر از طالب را آوردن سرکار، فکر میکنی این نشانه ای برای طالب است ؟ تو هم آقای لشکری دقیقا مثل طالبان مثل موم در چنگ آمریکا هستید. فقط مثل جولانی با نیکتایی,Sad,5,kaktos
کل کثافت کاری هاازامین دوپاسپورته هابوده که فقط بخاطرپول جمع کردن آمده بودن وبس,Sad,5,kaktos
زنده سلامت باشید آقای شکری,Sad,5,kaktos
برة بازنكر احمق بايت در لب كور رسيد هنوز هم در شيطانت و شيطان برساي غرق استي بي غيرت نا مرد. در افغانستان علاقمند هنرت بوم از وقتي خارج رفاي از جوكات مردي و افغانيت برامدي و اسلام را خو كاملا زير باي كردي.لوده خر شدي.,Neutral,2,kaktos
مگر جنایات مزاری رو مردم فراموش میکنند مگر مزازی کم قوم پشتون ره کشت در داخل داش های خشت حاجی غلام حسین پر بود استخوان های مردم پشتون چون در آتش زنده زنده پرتاب شده بودند و حاجی شیر علم هم انتقام قوو خوده گرفته,Sad,5,kaktos
برو گوزوک تو از جایت خیسته نمیتانی,Anger,6,kaktos
برادر گرامی و ژورنالیست با دانش و لایق و با جرآت لشکری محترم مرحبا بر شما و باعث افتخار ما هستید که حقیقت ها را برملا میکنید و نام شما در تاریخ جاویدان خواهد ماندآقای چکری مانند گلبدین از یخن امریکا بیرون آمده اند و قابل اعتبار نیست چون طالبان از طرف امریکا محافظهو کمک میشوند منافع ابر قدرت ها هم در افغانستان دخیل است همه به گفت این محترم نمی شود,Happy,1,kaktos
چرا خیزک زده اعلان را تیر میکنی تو گویی نوشادر در مقعدت درامده باشد,Neutral,2,kaktos
همی سیاف کجا زندگی میکند فعلا کسی میداند؟,Suprise,3,kaktos
", . , . ,",Neutral,2,kaktos
تشکر ازطالب ها,Happy,1,kaktos
زنده باد دوکتور لطیف پدرام زنده باد فدرال,Happy,1,kaktos
زنده باشی ژنرال صاحب انشاالله که روزی برگردید به افغانستان,Happy,1,kaktos
همه شان ظلم کردند رقص مرده را هم شنیدیم مردم مظلوم بی دفاع همیشه قربانی سیاست مداران ظالم شدند,Sad,5,kaktos
